Target Name	Accession	Query Name	E-value	Score	Start	End	Description
YobI-ATPase	PF20693.3	WP_138085746	2.8e-106	356.5	15	403	YobI-like P-loop NTPase
AAA	PF00004.35	WP_138085746	2e-05	25.4	32	71	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_138085746	2e-05	25.4	201	283	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_138085746	0.00015	22.7	18	58	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_138085746	0.0003	20.5	31	250	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_125442534	4.5e-74	250.5	10	221	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_322973498	2.1e-77	261.5	1	283	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_143465805	6.3e-98	329.0	14	378	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_143465805	1.2e-06	29.5	17	137	AAA ATPase domain
AAA_22	PF13401.12	WP_143465805	0.00012	22.8	31	67	AAA domain
KAP_NTPase	PF07693.20	WP_143465805	0.00047	19.9	20	87	KAP family P-loop domain
AAA_18	PF13238.12	WP_143465805	0.00064	20.6	32	56	AAA domain
YobI-ATPase	PF20693.3	WP_244304745	3.6e-116	389.0	13	403	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_244304745	5.4e-05	23.0	24	261	KAP family P-loop domain
AAA	PF00004.35	WP_244304745	0.00037	21.3	30	63	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_244304745	0.00072	20.5	17	53	AAA ATPase domain
RsgA_GTPase	PF03193.22	WP_244304745	0.00085	19.6	15	58	RsgA GTPase
YobI-ATPase	PF20693.3	WP_330220089	6.5e-101	338.8	1	352	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_330220089	8.5e-05	23.5	2	191	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_031285619	2.1e-77	261.5	1	283	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_195323141	4.6e-74	250.5	10	221	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_372340837	2.1e-77	261.5	1	283	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_285230770	2.1e-77	261.5	1	283	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_349515380	1.5e-86	291.6	6	363	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_349515380	0.00054	20.7	12	54	AAA domain
AAA_29	PF13555.12	WP_349515380	0.001	19.2	12	30	P-loop containing region of AAA domain
YobI-ATPase	PF20693.3	WP_205738218	1.1e-104	351.3	23	424	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_205738218	1.7e-05	25.8	28	239	AAA ATPase domain
AAA_22	PF13401.12	WP_205738218	2e-05	25.3	35	91	AAA domain
KAP_NTPase	PF07693.20	WP_205738218	0.00056	19.6	35	122	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_217580582	8.9e-104	348.3	18	398	YobI-like P-loop NTPase
TniB	PF05621.17	WP_217580582	9.6e-07	28.8	14	95	Bacterial TniB protein
AAA_16	PF13191.12	WP_217580582	2e-06	28.8	20	241	AAA ATPase domain
AAA_22	PF13401.12	WP_217580582	0.00096	19.9	32	81	AAA domain
YobI-ATPase	PF20693.3	WP_111094665	9.9e-101	338.3	1	390	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_111094665	2.4e-06	27.4	14	232	KAP family P-loop domain
AAA_16	PF13191.12	WP_111094665	7.4e-06	26.9	8	236	AAA ATPase domain
AAA_22	PF13401.12	WP_111094665	0.0004	21.1	15	46	AAA domain
AAA	PF00004.35	WP_111094665	0.00068	20.5	181	246	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_174720619	4.6e-74	250.5	10	221	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_187270687	4.7e-100	336.0	19	416	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_187270687	2e-05	24.4	13	248	KAP family P-loop domain
AAA_16	PF13191.12	WP_187270687	0.00071	20.5	17	199	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_187002734	3.5e-92	310.1	17	347	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_143017959	5.2e-105	352.3	9	383	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_143017959	2e-05	25.5	12	54	AAA ATPase domain
AAA_22	PF13401.12	WP_143017959	6.8e-05	23.6	25	62	AAA domain
YobI-ATPase	PF20693.3	WP_229233777	8.2e-32	111.5	18	239	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_376006408	9e-105	351.5	13	418	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_235584247	2.1e-77	261.5	1	283	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_319640720	4.6e-74	250.5	10	221	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_332416413	1.1e-63	216.3	2	172	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_027501582	2.8e-102	343.3	17	396	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_027501582	1.6e-07	32.3	19	235	AAA ATPase domain
TniB	PF05621.17	WP_027501582	1.1e-05	25.4	16	95	Bacterial TniB protein
AAA_22	PF13401.12	WP_027501582	0.00039	21.1	31	97	AAA domain
YobI-ATPase	PF20693.3	WP_252656984	3.1e-116	389.3	13	395	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_252656984	1.6e-06	29.1	16	187	AAA ATPase domain
AAA	PF00004.35	WP_252656984	5.4e-06	27.3	30	63	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_252656984	5.4e-06	27.3	208	259	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_173130507	1.1e-104	351.3	2	378	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_173130507	5.2e-06	27.4	3	210	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_400840538	1.6e-91	308.0	7	345	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_400840538	8.2e-07	30.0	8	220	AAA ATPase domain
AAA_22	PF13401.12	WP_400840538	8.5e-06	26.5	18	97	AAA domain
TniB	PF05621.17	WP_400840538	3.5e-05	23.7	6	92	Bacterial TniB protein
AAA_29	PF13555.12	WP_400840538	0.00037	20.6	18	38	P-loop containing region of AAA domain
KAP_NTPase	PF07693.20	WP_400840538	0.00069	19.3	9	228	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_315557299	1.4e-94	318.0	33	423	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_315557299	0.00059	19.6	34	257	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_165133260	1.2e-109	367.6	18	406	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_218816138	2.6e-66	225.0	17	253	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_218816138	0.00093	18.9	33	99	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_324724502	1.2e-115	387.3	13	401	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_324724502	5.8e-06	27.3	15	55	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_324724502	0.00064	19.5	29	257	KAP family P-loop domain
AAA	PF00004.35	WP_324724502	0.00075	20.3	30	63	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_308747698	5.6e-96	322.6	10	450	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_308747698	0.0002	22.3	11	85	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_345449227	2.8e-106	356.5	7	392	YobI-like P-loop NTPase
JetA	PF18982.5	WP_345449227	4.8e-05	22.5	170	300	Wadjet protein JetA
AAA	PF00004.35	WP_345449227	0.00026	21.8	14	53	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_345449227	0.00046	21.1	9	86	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_377995752	3.1e-104	349.8	1	397	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_377995752	0.00063	20.7	2	238	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_369960040	1.2e-105	354.4	17	412	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_369960040	3.3e-05	24.8	21	108	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_369960040	0.0002	21.1	17	251	KAP family P-loop domain
AAA	PF00004.35	WP_369960040	0.00084	20.2	35	68	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_257123132	4e-118	395.5	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_257123132	1.7e-06	29.0	16	187	AAA ATPase domain
AAA	PF00004.35	WP_257123132	5.7e-06	27.2	30	63	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_257123132	5.7e-06	27.2	208	259	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_316720263	6.9e-73	246.6	20	296	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_324091251	4.9e-103	345.8	1	372	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_324091251	0.00046	20.9	2	31	AAA domain
YobI-ATPase	PF20693.3	WP_289441232	2.4e-98	330.4	31	426	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_016323765	9.1e-91	305.5	15	355	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_016323765	0.0004	21.3	23	104	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_306840609	3.9e-105	352.7	14	403	YobI-like P-loop NTPase
AAA	PF00004.35	WP_306840609	2.4e-05	25.2	32	70	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_306840609	0.00015	22.7	26	97	AAA ATPase domain
AAA_22	PF13401.12	WP_306840609	0.00038	21.2	30	88	AAA domain
DUF815	PF05673.19	WP_306840609	0.00059	19.4	29	60	Protein of unknown function (DUF815)
YobI-ATPase	PF20693.3	WP_308857996	2.4e-98	330.4	31	426	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_283498414	1.3e-110	370.8	13	406	YobI-like P-loop NTPase
AAA	PF00004.35	WP_283498414	0.00041	21.2	32	65	ATPase family associated with various cellular activities (AAA)
AAA_16	PF13191.12	WP_283498414	0.00098	20.0	17	59	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_283454446	2e-96	324.1	13	389	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_283454446	1.8e-07	32.2	15	99	AAA ATPase domain
AAA_22	PF13401.12	WP_283454446	2.4e-05	25.0	30	66	AAA domain
KAP_NTPase	PF07693.20	WP_283454446	0.00017	21.3	16	269	KAP family P-loop domain
AAA	PF00004.35	WP_283454446	0.00033	21.5	34	75	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_188044553	2.9e-98	330.1	18	449	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_188044553	5e-06	27.5	25	243	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_188044553	0.0003	20.5	31	134	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_062075940	4.6e-107	359.1	13	417	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_062075940	2.4e-05	25.3	19	235	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_369342735	4.2e-103	346.0	13	396	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_369342735	2e-07	32.0	14	246	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_369342735	9.5e-05	22.2	12	250	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_022907109	2.1e-106	356.9	1	383	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_111132877	2.5e-108	363.2	1	386	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_111132877	0.00087	20.2	2	211	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_369344231	4.2e-103	346.0	13	396	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_369344231	2e-07	32.0	14	246	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_369344231	9.5e-05	22.2	12	250	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_045273758	9.6e-104	348.2	9	396	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_045273758	7e-07	30.3	10	241	AAA ATPase domain
AAA_22	PF13401.12	WP_045273758	1.2e-05	26.0	21	54	AAA domain
AAA_22	PF13401.12	WP_045273758	1.2e-05	26.0	203	248	AAA domain
AAA_28	PF13521.12	WP_045273758	8.2e-05	23.3	25	88	AAA domain
YobI-ATPase	PF20693.3	WP_013452390	1.6e-90	304.7	2	378	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_164509986	2.7e-82	277.6	25	418	YobI-like P-loop NTPase
Dynamin_N	PF00350.29	WP_164509986	0.00079	19.9	41	67	Dynamin family
YobI-ATPase	PF20693.3	WP_257487382	7.1e-104	348.6	23	408	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_257487382	0.00036	21.5	23	240	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_158492238	2.2e-109	366.7	1	384	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_206821118	8.7e-110	368.0	22	413	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_206821118	1.3e-07	32.7	24	176	AAA ATPase domain
AAA_22	PF13401.12	WP_206821118	0.00025	21.7	38	105	AAA domain
AAA	PF00004.35	WP_206821118	0.00044	21.1	40	75	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_338010507	5.9e-103	345.6	13	396	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_338010507	8e-07	30.1	14	244	AAA ATPase domain
KAP_NTPase	PF07693.20	WP_338010507	0.00094	18.9	12	250	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_251899810	1.1e-98	331.5	31	426	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_024402395	3.1e-89	300.4	10	401	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_036955240	7.9e-103	345.1	13	392	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_036955240	0.00016	22.6	14	164	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_342447663	1.4e-104	350.9	10	372	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_342447663	0.00039	21.3	10	227	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_368102412	7.2e-97	325.5	23	465	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_252169084	1.2e-85	288.7	2	354	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_252169084	0.00076	20.2	4	44	AAA domain
YobI-ATPase	PF20693.3	WP_250855106	1.7e-20	74.2	1	89	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_148262493	6.5e-109	365.2	1	384	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_148262493	0.00037	21.4	3	212	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_167548981	2.5e-102	343.5	1	376	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_167548981	2e-05	25.3	14	87	AAA domain
AAA_22	PF13401.12	WP_167548981	2e-05	25.3	184	246	AAA domain
KAP_NTPase	PF07693.20	WP_167548981	0.00041	20.1	6	224	KAP family P-loop domain
AAA_16	PF13191.12	WP_167548981	0.00046	21.1	5	210	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_368096435	7.1e-96	322.3	23	465	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_368096435	0.00062	20.7	24	82	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_377498655	2e-92	310.9	15	412	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_377498655	3.2e-06	27.9	27	107	AAA domain
AAA_16	PF13191.12	WP_377498655	1.7e-05	25.7	9	234	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_138266778	7.2e-97	325.5	23	465	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_357573601	1e-105	354.6	1	386	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_020582626	3.2e-77	260.9	26	398	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_020582626	0.00015	22.7	27	85	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_363698521	5e-110	368.8	11	391	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_363698521	0.00038	21.4	13	51	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_368207762	7.2e-97	325.5	23	465	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_168114581	6.8e-109	365.1	1	387	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_151911920	6.3e-96	322.4	10	451	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_144407348	5.6e-108	362.1	1	381	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_055054792	6.3e-96	322.4	10	451	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_349076897	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_271735505	1.5e-98	331.0	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_007744994	1.2e-98	331.4	27	395	YobI-like P-loop NTPase
TniB	PF05621.17	WP_007744994	0.00075	19.4	22	73	Bacterial TniB protein
YobI-ATPase	PF20693.3	WP_226856854	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_182141931	6.3e-105	352.1	38	439	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_182141931	8.6e-06	26.7	39	260	AAA ATPase domain
AAA	PF00004.35	WP_182141931	8.6e-05	23.4	58	91	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_182141931	8.6e-05	23.4	222	294	ATPase family associated with various cellular activities (AAA)
KAP_NTPase	PF07693.20	WP_182141931	0.0003	20.5	36	275	KAP family P-loop domain
YobI-ATPase	PF20693.3	WP_023370277	1.3e-89	301.7	10	401	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_226555876	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_313210264	5.6e-101	339.1	13	350	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_313210264	9.5e-07	29.8	16	96	AAA ATPase domain
AAA	PF00004.35	WP_313210264	5e-05	24.2	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_313210264	0.00045	20.9	27	66	AAA domain
YobI-ATPase	PF20693.3	WP_065435004	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_179134324	1.5e-98	331.0	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_129325787	3.8e-110	369.2	1	372	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_171025381	1.6e-98	331.0	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_349535718	1e-85	288.8	2	354	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_349535718	0.00069	20.3	4	45	AAA domain
YobI-ATPase	PF20693.3	WP_226674374	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_085775745	5.2e-90	303.0	3	351	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_085775745	7.9e-06	26.6	18	53	AAA domain
AAA_22	PF13401.12	WP_085775745	7.9e-06	26.6	183	220	AAA domain
AAA_29	PF13555.12	WP_085775745	9.2e-05	22.5	16	36	P-loop containing region of AAA domain
YobI-ATPase	PF20693.3	WP_270560187	2.1e-98	330.6	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_251929072	5.2e-90	303.0	3	351	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_251929072	7.9e-06	26.6	18	53	AAA domain
AAA_22	PF13401.12	WP_251929072	7.9e-06	26.6	183	220	AAA domain
AAA_29	PF13555.12	WP_251929072	9.2e-05	22.5	16	36	P-loop containing region of AAA domain
YobI-ATPase	PF20693.3	WP_340689577	1.2e-98	331.4	26	414	YobI-like P-loop NTPase
AAA_22	PF13401.12	WP_340689577	0.00043	21.0	41	78	AAA domain
AAA_22	PF13401.12	WP_340689577	0.00043	21.0	238	277	AAA domain
YobI-ATPase	PF20693.3	WP_182425402	1.6e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_273750460	9.3e-97	325.2	8	423	YobI-like P-loop NTPase
AAA_29	PF13555.12	WP_273750460	0.00074	19.6	21	42	P-loop containing region of AAA domain
YobI-ATPase	PF20693.3	WP_191791213	4e-102	342.8	27	406	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_191791213	4.9e-05	24.3	28	247	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_191170834	7.5e-103	345.2	20	430	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_191170834	0.00023	22.1	26	59	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_270200851	2.4e-98	330.4	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_176387147	2.2e-109	366.7	3	396	YobI-like P-loop NTPase
KAP_NTPase	PF07693.20	WP_176387147	0.00018	21.2	17	241	KAP family P-loop domain
AAA	PF00004.35	WP_176387147	0.00024	21.9	20	55	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_176387147	0.00024	21.9	191	250	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_270447308	2.4e-98	330.4	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_195229964	1.6e-98	331.0	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_270556456	2.4e-98	330.4	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_175985439	1.9e-109	366.9	23	418	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_175985439	9.3e-07	29.9	36	257	AAA ATPase domain
AAA_22	PF13401.12	WP_175985439	0.00056	20.6	41	81	AAA domain
YobI-ATPase	PF20693.3	WP_191594538	2.4e-112	376.4	15	411	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_191594538	7.8e-07	30.1	19	189	AAA ATPase domain
AAA	PF00004.35	WP_191594538	3.8e-06	27.8	32	68	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_038426766	1e-97	328.3	20	456	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_311323888	1e-96	325.0	33	423	YobI-like P-loop NTPase
AAA_19	PF13245.12	WP_311323888	0.0008	20.0	40	90	AAA domain
YobI-ATPase	PF20693.3	WP_348271945	1.1e-71	242.7	1	177	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_261786422	3.3e-111	372.7	24	441	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_073285895	7.7e-81	272.8	15	443	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_228023580	2.5e-106	356.7	13	363	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_228023580	1.1e-06	29.6	16	230	AAA ATPase domain
AAA	PF00004.35	WP_228023580	3.1e-06	28.0	30	63	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_228023580	3.1e-06	28.0	208	264	ATPase family associated with various cellular activities (AAA)
YobI-ATPase	PF20693.3	WP_065203972	6.1e-114	381.7	13	395	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_065203972	2.2e-05	25.4	15	228	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_302692320	2.6e-109	366.5	1	372	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_125733990	1.1e-103	348.0	33	414	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_125733990	1.4e-06	29.3	34	246	AAA ATPase domain
AAA_22	PF13401.12	WP_125733990	4.9e-06	27.3	45	125	AAA domain
TniB	PF05621.17	WP_125733990	5e-06	26.5	27	118	Bacterial TniB protein
AAA_29	PF13555.12	WP_125733990	0.00043	20.4	42	64	P-loop containing region of AAA domain
YobI-ATPase	PF20693.3	WP_380346838	4.7e-106	355.8	15	407	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_380346838	8.5e-05	23.5	17	251	AAA ATPase domain
AAA_28	PF13521.12	WP_380346838	0.00034	21.2	31	78	AAA domain
YobI-ATPase	PF20693.3	WP_088869153	1.5e-116	390.3	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_088869153	1e-06	29.8	15	187	AAA ATPase domain
AAA	PF00004.35	WP_088869153	6.3e-06	27.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_088869153	0.00023	21.8	27	80	AAA domain
YobI-ATPase	PF20693.3	WP_205125194	1.5e-116	390.3	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_205125194	1e-06	29.8	15	187	AAA ATPase domain
AAA	PF00004.35	WP_205125194	6.3e-06	27.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_205125194	0.00023	21.8	27	80	AAA domain
YobI-ATPase	PF20693.3	WP_178995404	5.6e-104	348.9	1	395	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_178995404	3.5e-05	24.8	2	237	AAA ATPase domain
YobI-ATPase	PF20693.3	WP_377749819	3e-94	316.9	33	426	YobI-like P-loop NTPase
AAA_19	PF13245.12	WP_377749819	0.00085	19.9	40	94	AAA domain
YobI-ATPase	PF20693.3	WP_330665176	1.3e-73	249.1	3	186	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_148660593	1.5e-116	390.3	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_148660593	1e-06	29.8	15	187	AAA ATPase domain
AAA	PF00004.35	WP_148660593	6.3e-06	27.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_148660593	0.00023	21.8	27	80	AAA domain
YobI-ATPase	PF20693.3	WP_407245475	5.2e-15	56.2	1	62	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_136425643	9.2e-111	371.2	13	390	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_136425643	4.3e-05	24.5	14	53	AAA ATPase domain
DUF2207_C	PF20990.2	WP_136425643	0.00066	19.8	70	228	Predicted membrane protein (DUF2207) C-terminal domain
YobI-ATPase	PF20693.3	WP_368216814	1.4e-98	331.2	1	431	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_182279662	1.7e-98	330.9	22	452	YobI-like P-loop NTPase
YobI-ATPase	PF20693.3	WP_323978220	1.5e-116	390.3	13	402	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_323978220	1e-06	29.8	15	187	AAA ATPase domain
AAA	PF00004.35	WP_323978220	6.3e-06	27.1	30	63	ATPase family associated with various cellular activities (AAA)
AAA_22	PF13401.12	WP_323978220	0.00023	21.8	27	80	AAA domain
YobI-ATPase	PF20693.3	WP_275215390	8.6e-110	368.1	2	386	YobI-like P-loop NTPase
AAA_16	PF13191.12	WP_275215390	1.2e-06	29.5	9	229	AAA ATPase domain
AAA_22	PF13401.12	WP_275215390	2.7e-06	28.1	18	103	AAA domain
KAP_NTPase	PF07693.20	WP_275215390	4e-06	26.7	15	245	KAP family P-loop domain
AAA	PF00004.35	WP_275215390	9.3e-06	26.5	20	53	ATPase family associated with various cellular activities (AAA)
AAA	PF00004.35	WP_275215390	9.3e-06	26.5	192	258	ATPase family associated with various cellular activities (AAA)
AAA_28	PF13521.12	WP_275215390	0.00071	20.2	19	45	AAA domain
YobI-ATPase	PF20693.3	WP_390600463	1.1e-98	331.6	22	452	YobI-like P-loop NTPase
