Target Name	Accession	Query Name	E-value	Score	Start	End	Description
PRTase-CE	PF24390.1	WP_166471852	9e-17	62.2	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_180167671	5.3e-25	89.1	8	276	PRTase-CE
PRTase-CE	PF24390.1	WP_097590953	4e-16	60.0	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_354385982	5.7e-25	89.0	18	258	PRTase-CE
PRTase-CE	PF24390.1	WP_313739297	4.8e-17	63.1	2	265	PRTase-CE
PRTase-CE	PF24390.1	WP_074810121	3.3e-14	53.7	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_057422288	1.2e-16	61.8	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_372360183	3e-25	89.9	8	276	PRTase-CE
PRTase-CE	PF24390.1	WP_011269849	2.5e-17	64.0	8	273	PRTase-CE
PRTase-CE	PF24390.1	WP_177023607	7.4e-16	59.2	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_168690242	1.4e-19	71.3	6	324	PRTase-CE
PRTase-CE	PF24390.1	WP_122285571	2.5e-16	60.7	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_289795973	1.9e-21	77.5	37	312	PRTase-CE
PRTase-CE	PF24390.1	WP_280197886	3.2e-15	57.1	8	307	PRTase-CE
PRTase-CE	PF24390.1	WP_353532876	3.1e-17	63.7	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_244640105	1.4e-17	64.8	1	312	PRTase-CE
PRTase-CE	PF24390.1	WP_109393720	2.2e-27	96.9	16	278	PRTase-CE
PRTase-CE	PF24390.1	WP_221107326	6e-18	66.0	41	354	PRTase-CE
PRTase-CE	PF24390.1	WP_029874740	6.3e-16	59.4	1	315	PRTase-CE
PRTase-CE	PF24390.1	WP_225575351	1.3e-27	97.7	16	278	PRTase-CE
PRTase-CE	PF24390.1	WP_068950526	1.5e-16	61.4	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_297902817	2e-13	51.2	8	325	PRTase-CE
PRTase-CE	PF24390.1	WP_015125429	7.8e-15	55.8	12	327	PRTase-CE
PRTase-CE	PF24390.1	WP_021315355	2.9e-14	53.9	12	321	PRTase-CE
PRTase-CE	PF24390.1	WP_352571697	1.2e-18	68.3	41	354	PRTase-CE
PRTase-CE	PF24390.1	WP_368990290	5.3e-18	66.2	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_145084660	2.7e-22	80.3	4	263	PRTase-CE
PRTase-CE	PF24390.1	WP_186724002	1.9e-27	97.1	16	278	PRTase-CE
PRTase-CE	PF24390.1	WP_363390930	4.4e-13	50.1	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_363543959	4.4e-13	50.1	1	262	PRTase-CE
PRTase-CE	PF24390.1	WP_137983864	5.3e-18	66.2	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_258892755	6.7e-15	56.0	67	283	PRTase-CE
PRTase-CE	PF24390.1	WP_396651284	3e-17	63.7	41	353	PRTase-CE
PRTase-CE	PF24390.1	WP_156474115	2.7e-26	93.3	16	278	PRTase-CE
PRTase-CE	PF24390.1	WP_137211820	1.6e-15	58.1	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_265495169	2.7e-26	93.3	16	278	PRTase-CE
PRTase-CE	PF24390.1	WP_045757508	7.8e-12	46.0	12	298	PRTase-CE
PRTase-CE	PF24390.1	WP_140363008	4.7e-24	86.0	31	260	PRTase-CE
UPRTase	PF14681.12	WP_140363008	5.3e-05	23.2	101	202	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_122419333	8.7e-16	58.9	2	267	PRTase-CE
PRTase-CE	PF24390.1	WP_133675266	1.5e-16	61.4	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_222016068	3.2e-16	60.4	63	282	PRTase-CE
PRTase-CE	PF24390.1	WP_069146518	5e-15	56.4	1	263	PRTase-CE
PRTase-CE	PF24390.1	WP_293719427	7.4e-17	62.4	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_047782251	7.5e-22	78.8	35	263	PRTase-CE
PRTase-CE	PF24390.1	WP_202267590	1.3e-16	61.7	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_046899425	4.7e-15	56.5	1	266	PRTase-CE
PRTase-CE	PF24390.1	WP_349399877	4.3e-24	86.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_079900564	1.1e-18	68.4	1	240	PRTase-CE
PRTase-CE	PF24390.1	WP_063292690	1.6e-18	67.9	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_162550910	1.1e-23	84.8	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_210406524	5.6e-23	82.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_228356152	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_161216243	1.7e-16	61.2	1	230	PRTase-CE
PRTase-CE	PF24390.1	WP_065610125	6.2e-24	85.6	31	261	PRTase-CE
PRTase-CE	PF24390.1	WP_146109664	1.9e-23	84.0	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_210459129	5.5e-22	79.2	3	246	PRTase-CE
PRTase-CE	PF24390.1	WP_099501644	5.2e-23	82.6	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_395537547	2e-23	84.0	3	264	PRTase-CE
PRTase-CE	PF24390.1	WP_164476013	1.9e-23	84.0	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_223176968	1.8e-23	84.1	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_323087299	3.2e-23	83.3	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_226329765	1.7e-23	84.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_201499720	1e-21	78.4	3	246	PRTase-CE
PRTase-CE	PF24390.1	WP_292426865	1.2e-15	58.5	7	325	PRTase-CE
PRTase-CE	PF24390.1	WP_204100841	3.6e-23	83.1	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_238762062	5.2e-23	82.6	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_201991211	5.6e-23	82.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_352487423	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_228261602	5.6e-23	82.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_305626073	3.5e-38	132.3	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_204154676	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_007666376	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_366368005	6.8e-17	62.6	1	256	PRTase-CE
PRTase-CE	PF24390.1	WP_072024654	1.7e-23	84.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_139814606	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_227536838	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_394770115	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_407361525	1.4e-12	48.4	1	258	PRTase-CE
PRTase-CE	PF24390.1	WP_143945884	3.9e-23	83.0	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_227535309	2.7e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_158252491	2.9e-17	63.8	2	263	PRTase-CE
PRTase-CE	PF24390.1	WP_271290600	1.7e-23	84.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_257251776	1.7e-23	84.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_116835153	1.7e-23	84.2	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_257624439	1.1e-22	81.6	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_204100740	2.9e-23	83.5	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_156511766	2.5e-15	57.5	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_338610873	1.2e-15	58.5	7	330	PRTase-CE
PRTase-CE	PF24390.1	WP_307616559	9.3e-24	85.1	34	298	PRTase-CE
PRTase-CE	PF24390.1	WP_396436014	4.7e-14	53.2	36	202	PRTase-CE
PRTase-CE	PF24390.1	WP_153459204	2.2e-23	83.8	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_087853991	1.8e-20	74.2	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_305477526	7.3e-19	69.0	45	284	PRTase-CE
Pribosyltran	PF00156.33	WP_305477526	5.2e-05	23.0	136	180	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_156786974	6.7e-39	134.7	1	253	PRTase-CE
PRTase-CE	PF24390.1	WP_407199705	2.9e-23	83.4	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_187489058	2.8e-22	80.2	3	233	PRTase-CE
PRTase-CE	PF24390.1	WP_256065655	2.7e-15	57.3	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_187485120	5.5e-22	79.2	3	233	PRTase-CE
PRTase-CE	PF24390.1	WP_198189861	5.8e-19	69.3	1	277	PRTase-CE
PRTase-CE	PF24390.1	WP_187484689	5.5e-22	79.2	3	233	PRTase-CE
PRTase-CE	PF24390.1	WP_339427958	1.6e-20	74.5	41	261	PRTase-CE
PRTase-CE	PF24390.1	WP_256963806	1.5e-20	74.6	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_108454225	3.7e-23	83.1	17	278	PRTase-CE
PRTase-CE	PF24390.1	WP_230768009	7.3e-12	46.1	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_305614629	3.5e-38	132.3	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_153871691	4.3e-20	73.0	41	261	PRTase-CE
PRTase-CE	PF24390.1	WP_263723488	5.6e-19	69.4	38	260	PRTase-CE
PRTase-CE	PF24390.1	WP_171757880	1.5e-20	74.6	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_348417612	1.3e-20	74.8	34	275	PRTase-CE
Pribosyltran	PF00156.33	WP_348417612	0.00089	19.0	125	155	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_299231674	1.2e-32	114.2	35	261	PRTase-CE
Pribosyltran	PF00156.33	WP_299231674	1.7e-06	27.8	130	184	Phosphoribosyl transferase domain
nSTAND3	PF20720.3	WP_299231674	0.00079	19.5	98	144	Novel STAND NTPase 3
PRTase-CE	PF24390.1	WP_152455518	9.8e-20	71.9	4	243	PRTase-CE
Pribosyltran	PF00156.33	WP_152455518	0.00053	19.7	93	123	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_152450192	3.6e-20	73.3	4	243	PRTase-CE
Pribosyltran	PF00156.33	WP_152450192	0.00052	19.7	93	123	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_348459219	5.6e-20	72.7	3	243	PRTase-CE
Pribosyltran	PF00156.33	WP_348459219	0.00064	19.4	94	127	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_315160310	1.2e-26	94.5	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_408077411	6.8e-34	118.3	27	293	PRTase-CE
PRTase-CE	PF24390.1	WP_257108689	8e-10	39.4	10	155	PRTase-CE
PRTase-CE	PF24390.1	WP_275759915	4.8e-16	59.8	1	246	PRTase-CE
PRTase-CE	PF24390.1	WP_386949028	2.8e-09	37.6	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_250353380	1.4e-23	84.5	1	247	PRTase-CE
PRTase-CE	PF24390.1	WP_152982001	3.8e-14	53.6	117	256	PRTase-CE
PRTase-CE	PF24390.1	WP_278164916	4.2e-16	60.0	6	50	PRTase-CE
PRTase-CE	PF24390.1	WP_278164916	4.2e-16	60.0	143	278	PRTase-CE
PRTase-CE	PF24390.1	WP_125939683	1.8e-17	64.5	1	276	PRTase-CE
PRTase-CE	PF24390.1	WP_079645186	3.9e-26	92.8	3	264	PRTase-CE
PRTase-CE	PF24390.1	WP_352744666	2.4e-15	57.5	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_148060447	3.7e-16	60.2	4	273	PRTase-CE
PRTase-CE	PF24390.1	WP_132941414	1.3e-19	71.5	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_231198796	5.8e-11	43.1	12	209	PRTase-CE
PRTase-CE	PF24390.1	WP_299114767	3.3e-15	57.0	41	264	PRTase-CE
Pribosyltran	PF00156.33	WP_299114767	3.3e-05	23.6	132	199	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_377592132	1.4e-18	68.1	1	272	PRTase-CE
PRTase-CE	PF24390.1	WP_338521477	3.1e-20	73.5	3	222	PRTase-CE
PRTase-CE	PF24390.1	WP_394512470	5e-19	69.6	3	230	PRTase-CE
PRTase-CE	PF24390.1	WP_269709954	7.4e-31	108.3	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_157838074	2e-18	67.6	4	222	PRTase-CE
PRTase-CE	PF24390.1	WP_106213706	2.7e-13	50.8	1	251	PRTase-CE
PRTase-CE	PF24390.1	WP_287211928	2.1e-14	54.4	13	286	PRTase-CE
PRTase-CE	PF24390.1	WP_135264502	6e-19	69.3	5	261	PRTase-CE
PRTase-CE	PF24390.1	WP_146247705	7.1e-11	42.8	1	254	PRTase-CE
PRTase-CE	PF24390.1	WP_268956725	8.2e-16	59.0	36	263	PRTase-CE
PRTase-CE	PF24390.1	WP_108998723	3.4e-20	73.4	3	251	PRTase-CE
PRTase-CE	PF24390.1	WP_068974432	4.8e-20	72.9	25	258	PRTase-CE
PRTase-CE	PF24390.1	WP_392532571	5.6e-10	39.9	11	305	PRTase-CE
PRTase-CE	PF24390.1	WP_110576470	8.6e-15	55.7	1	270	PRTase-CE
PRTase-CE	PF24390.1	WP_006955931	3.8e-14	53.6	1	270	PRTase-CE
PRTase-CE	PF24390.1	WP_340322495	1.5e-31	110.6	36	261	PRTase-CE
Pribosyltran	PF00156.33	WP_340322495	9.1e-07	28.7	125	184	Phosphoribosyl transferase domain
nSTAND3	PF20720.3	WP_340322495	0.0008	19.5	98	144	Novel STAND NTPase 3
PRTase-CE	PF24390.1	WP_146256437	8.6e-18	65.5	12	232	PRTase-CE
PRTase-CE	PF24390.1	WP_146151752	1.1e-16	61.9	1	223	PRTase-CE
PRTase-CE	PF24390.1	WP_087422600	1.5e-29	104.0	2	250	PRTase-CE
PRTase-CE	PF24390.1	WP_091916646	1.9e-17	64.4	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_223511773	8.9e-17	62.2	9	233	PRTase-CE
PRTase-CE	PF24390.1	WP_115534042	8.7e-39	134.3	1	271	PRTase-CE
PRTase-CE	PF24390.1	WP_226499146	1.9e-16	61.1	4	222	PRTase-CE
PRTase-CE	PF24390.1	WP_139283866	1.3e-17	64.9	6	223	PRTase-CE
PRTase-CE	PF24390.1	WP_206241653	1.6e-11	45.0	120	256	PRTase-CE
PRTase-CE	PF24390.1	WP_273479926	1.4e-13	51.7	150	291	PRTase-CE
PRTase_2	PF15609.12	WP_273479926	4.7e-06	26.7	153	208	Phosphoribosyl transferase
Pribosyltran	PF00156.33	WP_273479926	0.00014	21.6	106	198	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_209752930	1.4e-17	64.8	1	256	PRTase-CE
PRTase-CE	PF24390.1	WP_265496804	3.6e-16	60.2	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_147431325	4.4e-20	73.0	4	241	PRTase-CE
PRTase-CE	PF24390.1	WP_268149791	1e-07	32.5	12	214	PRTase-CE
PRTase-CE	PF24390.1	WP_400553518	5.1e-16	59.7	1	49	PRTase-CE
PRTase-CE	PF24390.1	WP_400553518	5.1e-16	59.7	138	271	PRTase-CE
PRTase-CE	PF24390.1	WP_146593623	4.6e-19	69.7	5	163	PRTase-CE
PRTase-CE	PF24390.1	WP_063427816	1.5e-20	74.5	30	272	PRTase-CE
PRTase-CE	PF24390.1	WP_099432944	3.8e-16	60.1	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_247405767	2.3e-14	54.3	3	196	PRTase-CE
PRTase-CE	PF24390.1	WP_185890636	6.2e-19	69.3	29	267	PRTase-CE
PRTase-CE	PF24390.1	WP_123906619	2.9e-27	96.5	3	231	PRTase-CE
PRTase-CE	PF24390.1	WP_217520585	3.6e-19	70.0	29	267	PRTase-CE
PRTase-CE	PF24390.1	WP_368170787	5.1e-21	76.1	3	250	PRTase-CE
PRTase-CE	PF24390.1	WP_320389677	2.5e-17	64.0	7	233	PRTase-CE
PRTase-CE	PF24390.1	WP_216353243	2.4e-18	67.3	5	196	PRTase-CE
PRTase-CE	PF24390.1	WP_222015479	1.2e-13	51.9	13	287	PRTase-CE
PRTase-CE	PF24390.1	WP_146076869	8.4e-15	55.7	6	253	PRTase-CE
PRTase-CE	PF24390.1	WP_155499940	2.1e-18	67.5	8	234	PRTase-CE
PRTase-CE	PF24390.1	WP_386735788	8.9e-17	62.2	26	271	PRTase-CE
PRTase-CE	PF24390.1	WP_341578649	5e-10	40.1	33	179	PRTase-CE
PRTase-CE	PF24390.1	WP_250330690	1.4e-18	68.1	8	234	PRTase-CE
PRTase-CE	PF24390.1	WP_175781034	3.3e-18	66.9	30	254	PRTase-CE
PRTase-CE	PF24390.1	WP_332768927	6e-19	69.3	6	49	PRTase-CE
PRTase-CE	PF24390.1	WP_332768927	6e-19	69.3	141	279	PRTase-CE
PRTase-CE	PF24390.1	WP_129449915	1.6e-19	71.2	19	234	PRTase-CE
PRTase-CE	PF24390.1	WP_404594884	1.8e-11	44.8	1	274	PRTase-CE
PRTase-CE	PF24390.1	WP_322317572	1.3e-35	123.9	10	273	PRTase-CE
PRTase-CE	PF24390.1	WP_305278940	1.3e-35	123.9	10	273	PRTase-CE
PRTase-CE	PF24390.1	WP_208891824	1.3e-18	68.2	29	265	PRTase-CE
PRTase-CE	PF24390.1	WP_262667681	1.8e-18	67.7	9	234	PRTase-CE
PRTase-CE	PF24390.1	WP_175887601	3e-18	67.0	30	254	PRTase-CE
PRTase-CE	PF24390.1	WP_395133408	1.8e-20	74.3	4	229	PRTase-CE
PRTase-CE	PF24390.1	WP_143282126	1.5e-18	68.0	30	259	PRTase-CE
PRTase-CE	PF24390.1	WP_157674288	1.3e-09	38.8	1	257	PRTase-CE
PRTase-CE	PF24390.1	WP_309329919	6.1e-15	56.2	13	246	PRTase-CE
PRTase-CE	PF24390.1	WP_354332687	3.1e-20	73.5	23	263	PRTase-CE
PRTase-CE	PF24390.1	WP_156139586	2e-18	67.6	32	260	PRTase-CE
PRTase-CE	PF24390.1	WP_258606141	3.4e-16	60.3	31	252	PRTase-CE
PRTase-CE	PF24390.1	WP_124550274	1.9e-18	67.7	30	255	PRTase-CE
PRTase-CE	PF24390.1	WP_150102049	1.5e-22	81.1	5	267	PRTase-CE
PRTase-CE	PF24390.1	WP_379187993	1.1e-23	84.9	24	106	PRTase-CE
PRTase-CE	PF24390.1	WP_379187993	1.1e-23	84.9	126	325	PRTase-CE
PRTase-CE	PF24390.1	WP_132740965	6.5e-11	43.0	120	256	PRTase-CE
PRTase-CE	PF24390.1	WP_053544000	1.2e-17	65.0	1	342	PRTase-CE
PRTase-CE	PF24390.1	WP_395604789	2.5e-16	60.7	31	252	PRTase-CE
PRTase-CE	PF24390.1	WP_062609421	5.7e-15	56.3	3	57	PRTase-CE
PRTase-CE	PF24390.1	WP_062609421	5.7e-15	56.3	130	265	PRTase-CE
PRTase-CE	PF24390.1	WP_034742332	8.5e-28	98.3	35	263	PRTase-CE
Pribosyltran	PF00156.33	WP_034742332	0.00054	19.7	123	164	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_171941226	2.5e-11	44.4	9	236	PRTase-CE
PRTase-CE	PF24390.1	WP_305049435	1.9e-21	77.5	6	228	PRTase-CE
PRTase-CE	PF24390.1	WP_155674844	5.5e-18	66.1	30	254	PRTase-CE
PRTase-CE	PF24390.1	WP_222405481	3.5e-21	76.6	9	234	PRTase-CE
Pribosyltran	PF00156.33	WP_222405481	3.9e-08	33.1	101	146	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_160678160	2.2e-15	57.6	6	65	PRTase-CE
PRTase-CE	PF24390.1	WP_160678160	2.2e-15	57.6	178	342	PRTase-CE
PRTase-CE	PF24390.1	WP_094991492	8.4e-19	68.8	30	179	PRTase-CE
PRTase-CE	PF24390.1	WP_131728716	7.5e-24	85.4	20	263	PRTase-CE
PRTase-CE	PF24390.1	WP_373086120	4.5e-20	73.0	12	163	PRTase-CE
PRTase-CE	PF24390.1	WP_154376228	1e-20	75.1	3	235	PRTase-CE
PRTase-CE	PF24390.1	WP_062603029	2.9e-12	47.4	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_288942978	2.9e-19	70.3	5	245	PRTase-CE
PRTase-CE	PF24390.1	WP_320403965	5e-19	69.5	17	234	PRTase-CE
PRTase-CE	PF24390.1	WP_397451055	8.2e-23	82.0	11	231	PRTase-CE
PRTase-CE	PF24390.1	WP_116488453	1.5e-18	68.0	6	279	PRTase-CE
PRTase-CE	PF24390.1	WP_187294362	3e-18	67.0	7	226	PRTase-CE
PRTase-CE	PF24390.1	WP_214657885	8.6e-20	72.1	6	173	PRTase-CE
PRTase-CE	PF24390.1	WP_165026915	3.4e-27	96.3	2	248	PRTase-CE
PRTase-CE	PF24390.1	WP_404946474	4.6e-12	46.7	1	275	PRTase-CE
PRTase-CE	PF24390.1	WP_307362839	1.2e-12	48.7	23	161	PRTase-CE
PRTase-CE	PF24390.1	WP_375765018	4.1e-25	89.5	30	292	PRTase-CE
PRTase-CE	PF24390.1	WP_170057487	5.7e-18	66.1	29	179	PRTase-CE
PRTase-CE	PF24390.1	WP_214651680	8.6e-20	72.1	6	173	PRTase-CE
PRTase-CE	PF24390.1	WP_095793761	2.5e-15	57.4	2	257	PRTase-CE
PRTase-CE	PF24390.1	WP_214656840	8.6e-20	72.1	6	173	PRTase-CE
PRTase-CE	PF24390.1	WP_130928360	3.4e-19	70.1	5	234	PRTase-CE
PRTase-CE	PF24390.1	WP_196079383	1e-11	45.6	27	253	PRTase-CE
PRTase-CE	PF24390.1	WP_058628845	1.9e-29	103.7	2	260	PRTase-CE
PRTase-CE	PF24390.1	WP_082466411	1.4e-33	117.2	6	273	PRTase-CE
PRTase-CE	PF24390.1	WP_284037066	2.6e-25	90.1	39	347	PRTase-CE
Pribosyltran	PF00156.33	WP_284037066	0.0003	20.5	182	265	Phosphoribosyl transferase domain
PRTase_2	PF15609.12	WP_284037066	0.00066	19.6	206	272	Phosphoribosyl transferase
UPRTase	PF14681.12	WP_284037066	0.00082	19.3	179	268	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_374347881	1.7e-21	77.6	6	279	PRTase-CE
PRTase-CE	PF24390.1	WP_249842102	3.5e-16	60.2	27	262	PRTase-CE
PRTase-CE	PF24390.1	WP_205898793	2e-13	51.2	10	149	PRTase-CE
PRTase-CE	PF24390.1	WP_169721619	3.3e-25	89.8	1	261	PRTase-CE
PRTase-CE	PF24390.1	WP_226096739	1.9e-12	48.0	1	267	PRTase-CE
PRTase-CE	PF24390.1	WP_142885358	4.6e-15	56.6	21	158	PRTase-CE
PRTase-CE	PF24390.1	WP_320460644	1.5e-21	77.8	1	245	PRTase-CE
PRTase-CE	PF24390.1	WP_182794946	1.7e-22	80.9	36	277	PRTase-CE
PRTase-CE	PF24390.1	WP_408346502	6.4e-06	26.6	3	206	PRTase-CE
PRTase-CE	PF24390.1	WP_208888022	1.2e-18	68.3	6	167	PRTase-CE
PRTase-CE	PF24390.1	WP_152616462	7e-13	49.4	23	161	PRTase-CE
PRTase-CE	PF24390.1	WP_219744833	5.7e-12	46.4	7	148	PRTase-CE
PRTase-CE	PF24390.1	WP_149578292	4.7e-13	50.0	2	274	PRTase-CE
PRTase-CE	PF24390.1	WP_114982240	5.5e-18	66.1	44	284	PRTase-CE
PRTase-CE	PF24390.1	WP_020977747	1.2e-18	68.3	6	167	PRTase-CE
PRTase-CE	PF24390.1	WP_313439361	9.8e-12	45.7	7	228	PRTase-CE
PRTase-CE	PF24390.1	WP_276191650	1.7e-20	74.4	11	237	PRTase-CE
Pribosyltran	PF00156.33	WP_276191650	0.00074	19.3	98	133	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_157731536	1.2e-18	68.3	6	167	PRTase-CE
PRTase-CE	PF24390.1	WP_278394128	1.4e-15	58.3	1	273	PRTase-CE
PRTase-CE	PF24390.1	WP_279048723	2e-19	70.9	37	231	PRTase-CE
PRTase-CE	PF24390.1	WP_321951623	7.6e-21	75.5	18	243	PRTase-CE
PRTase-CE	PF24390.1	WP_188573792	2.9e-13	50.7	1	278	PRTase-CE
PRTase-CE	PF24390.1	WP_080652226	1.8e-18	67.8	39	270	PRTase-CE
UPRTase	PF14681.12	WP_080652226	7.8e-06	25.9	137	203	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_041945929	4.3e-17	63.2	6	168	PRTase-CE
PRTase-CE	PF24390.1	WP_039523230	2.9e-12	47.4	31	228	PRTase-CE
PRTase-CE	PF24390.1	WP_379425768	9.4e-22	78.5	16	169	PRTase-CE
PRTase-CE	PF24390.1	WP_337516077	6.8e-20	72.4	32	271	PRTase-CE
PRTase-CE	PF24390.1	WP_320395760	1.1e-19	71.7	4	234	PRTase-CE
PRTase-CE	PF24390.1	WP_081179684	3.8e-19	70.0	7	241	PRTase-CE
PRTase-CE	PF24390.1	WP_305550638	7.6e-17	62.4	7	226	PRTase-CE
PRTase-CE	PF24390.1	WP_118191159	8.2e-20	72.1	32	271	PRTase-CE
PRTase-CE	PF24390.1	WP_194788273	3.7e-17	63.4	3	222	PRTase-CE
PRTase-CE	PF24390.1	WP_247142398	4e-15	56.8	4	205	PRTase-CE
PRTase-CE	PF24390.1	WP_336698087	9e-14	52.3	15	164	PRTase-CE
PRTase-CE	PF24390.1	WP_182650649	7.9e-25	88.6	3	230	PRTase-CE
PRTase-CE	PF24390.1	WP_310288561	2e-13	51.2	113	286	PRTase-CE
PRTase-CE	PF24390.1	WP_222379593	7.3e-15	55.9	3	44	PRTase-CE
PRTase-CE	PF24390.1	WP_222379593	7.3e-15	55.9	130	265	PRTase-CE
PRTase-CE	PF24390.1	WP_174067634	3.1e-14	53.8	3	44	PRTase-CE
PRTase-CE	PF24390.1	WP_174067634	3.1e-14	53.8	130	265	PRTase-CE
PRTase-CE	PF24390.1	WP_076453873	3.1e-15	57.1	7	230	PRTase-CE
PRTase-CE	PF24390.1	WP_011016190	3.1e-19	70.2	47	279	PRTase-CE
UPRTase	PF14681.12	WP_011016190	7e-06	26.1	145	211	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_124091489	1.6e-11	44.9	1	247	PRTase-CE
PRTase-CE	PF24390.1	WP_274165168	2.9e-23	83.4	32	261	PRTase-CE
PRTase-CE	PF24390.1	WP_264881894	8.3e-17	62.3	8	140	PRTase-CE
PRTase-CE	PF24390.1	WP_341086579	8.8e-26	91.7	31	342	PRTase-CE
Pribosyltran	PF00156.33	WP_341086579	0.00095	18.9	164	261	Phosphoribosyl transferase domain
PRTase-CE	PF24390.1	WP_197485477	1e-15	58.7	2	212	PRTase-CE
PRTase-CE	PF24390.1	WP_118686756	1.1e-14	55.3	88	275	PRTase-CE
UPRTase	PF14681.12	WP_118686756	6e-05	23.0	145	203	Uracil phosphoribosyltransferase
PRTase-CE	PF24390.1	WP_240524722	1.9e-15	57.8	13	234	PRTase-CE
PRTase-CE	PF24390.1	WP_166716120	4.9e-14	53.2	8	199	PRTase-CE
PRTase-CE	PF24390.1	WP_156037064	1.2e-13	51.9	1	250	PRTase-CE
PRTase-CE	PF24390.1	WP_208872389	5.1e-18	66.2	6	166	PRTase-CE
